Learning Rate: 0.1
EPOCH,ABS_ERROR
217,0.868197
218,0.866833
219,0.865472
220,0.864116
221,0.862763
222,0.861414
223,0.860069
224,0.858728
225,0.857391
226,0.856057
227,0.854728
228,0.853402
229,0.852079
230,0.850761
231,0.849445
232,0.848134
233,0.846827
234,0.845522
235,0.844222
236,0.842925
237,0.841631
238,0.840341
239,0.839055
240,0.837772
241,0.836492
242,0.835216
243,0.833943
244,0.832674
245,0.831408
246,0.830145
247,0.828886
248,0.82763
249,0.826378
250,0.825128
251,0.823882
252,0.82264
253,0.8214
254,0.820164
255,0.818931
256,0.817701
257,0.816474
258,0.815251
259,0.81403
260,0.812813
261,0.811599
262,0.810388
263,0.80918
264,0.807976
265,0.806774
266,0.805575
267,0.80438
268,0.803187
269,0.801997
270,0.800811
271,0.799627
272,0.798447
273,0.797269
274,0.796095
275,0.794923
276,0.793754
277,0.792588
278,0.791425
279,0.790265
280,0.789108
281,0.787954
282,0.786802
283,0.785654
284,0.784508
285,0.783365
286,0.782225
287,0.781088
288,0.779954
289,0.778822
290,0.777693
291,0.776567
292,0.775444
293,0.774323
294,0.773205
295,0.77209
296,0.770977
297,0.769868
298,0.768761
299,0.767657
300,0.766555
301,0.765456
302,0.76436
303,0.763266
304,0.762175
305,0.761086
306,0.760001
307,0.758918
308,0.757837
309,0.756759
310,0.755684
311,0.754611
312,0.753541
313,0.752473
314,0.751408
315,0.750346
316,0.749285
317,0.748228
318,0.747173
319,0.746121
320,0.745071
321,0.744023
322,0.742979
323,0.741936
324,0.740896
325,0.739858
326,0.738823
327,0.737791
328,0.73676
329,0.735733
330,0.734708
331,0.733685
332,0.732664
333,0.731646
334,0.73063
335,0.729617
336,0.728606
337,0.727598
338,0.726592
339,0.725588
340,0.724586
341,0.723587
342,0.72259
343,0.721596
344,0.720604
345,0.719614
346,0.718626
347,0.717641
348,0.716658
349,0.715677
350,0.714699
351,0.713723
352,0.712749
353,0.711778
354,0.710808
355,0.709841
356,0.708877
357,0.707914
358,0.706954
359,0.705996
360,0.70504
361,0.704086
362,0.703134
363,0.702185
364,0.701238
365,0.700293
366,0.69935
367,0.698409
368,0.697471
369,0.696535
370,0.695601
371,0.694669
372,0.693739
373,0.692811
374,0.691885
375,0.690961
376,0.69004
377,0.689121
378,0.688204
379,0.687289
380,0.686375
381,0.685464
382,0.684556
383,0.683649
384,0.682744
385,0.681841
386,0.680941
387,0.680042
388,0.679145
389,0.678251
390,0.677358
391,0.676468
392,0.675579
393,0.674693
394,0.673808
395,0.672925
396,0.672045
397,0.671166
398,0.67029
399,0.669415
400,0.668543
401,0.667672
402,0.666803
403,0.665937
404,0.665072
405,0.664209
406,0.663348
407,0.662489
408,0.661632
409,0.660777
410,0.659923
411,0.659072
412,0.658222
413,0.657375
414,0.656529
415,0.655685
416,0.654843
417,0.654003
418,0.653165
419,0.652329
420,0.651494
421,0.650662
422,0.649831
423,0.649002
424,0.648174
425,0.647349
426,0.646526
427,0.645704
428,0.644884
429,0.644066
430,0.64325
431,0.642436
432,0.641623
433,0.640812
434,0.640003
435,0.639196
436,0.63839
437,0.637587
438,0.636784
439,0.635984
440,0.635186
441,0.634389
442,0.633594
443,0.632801
444,0.632009
445,0.63122
446,0.630432
447,0.629645
448,0.62886
449,0.628078
450,0.627296
451,0.626517
452,0.625739
453,0.624963
454,0.624188
455,0.623416
456,0.622644
457,0.621875
458,0.621107
459,0.620341
460,0.619577
461,0.618814
462,0.618053
463,0.617293
464,0.616535
465,0.615779
466,0.615024
467,0.614271
468,0.61352
469,0.61277
470,0.612022
471,0.611275
472,0.610531
473,0.609787
474,0.609045
475,0.608305
476,0.607566
477,0.606829
478,0.606094
479,0.60536
480,0.604628
481,0.603897
482,0.603168
483,0.60244
484,0.601714
485,0.600989
486,0.600266
487,0.599545
488,0.598825
489,0.598107
490,0.597389
491,0.596674
492,0.59596
493,0.595248
494,0.594537
495,0.593827
496,0.59312
497,0.592413
498,0.591708
499,0.591005
500,0.590303
501,0.589602
502,0.588904
503,0.588206
504,0.58751
505,0.586815
506,0.586122
507,0.58543
508,0.58474
509,0.584051
510,0.583364
511,0.582678
512,0.581993
513,0.58131
514,0.580629
515,0.579949
516,0.57927
517,0.578592
518,0.577916
519,0.577242
520,0.576568
521,0.575897
522,0.575226
523,0.574557
524,0.57389
525,0.573223
526,0.572558
527,0.571895
528,0.571233
529,0.570572
530,0.569912
531,0.569254
532,0.568597
533,0.567942
534,0.567288
535,0.566635
536,0.565984
537,0.565334
538,0.564685
539,0.564038
540,0.563392
541,0.562747
542,0.562104
543,0.561462
544,0.560821
545,0.560182
546,0.559543
547,0.558906
548,0.558271
549,0.557636
550,0.557004
551,0.556372
552,0.555741
553,0.555112
554,0.554484
555,0.553858
556,0.553232
557,0.552608
558,0.551985
559,0.551364
560,0.550744
561,0.550124
562,0.549507
563,0.54889
564,0.548275
565,0.547661
566,0.547048
567,0.546436
568,0.545826
569,0.545217
570,0.544609
571,0.544002
572,0.543396
573,0.542792
574,0.542189
575,0.541587
576,0.540986
577,0.540387
578,0.539788
579,0.539191
580,0.538595
581,0.538
582,0.537407
583,0.536814
584,0.536223
585,0.535633
586,0.535044
587,0.534456
588,0.53387
589,0.533284
590,0.5327
591,0.532117
592,0.531535
593,0.530954
594,0.530374
595,0.529796
596,0.529219
597,0.528642
598,0.528067
599,0.527493
600,0.52692
601,0.526348
602,0.525778
603,0.525208
604,0.52464
605,0.524072
606,0.523506
607,0.522941
608,0.522377
609,0.521814
610,0.521252
611,0.520692
612,0.520132
613,0.519574
614,0.519016
615,0.51846
616,0.517904
617,0.51735
618,0.516797
619,0.516245
620,0.515694
621,0.515144
622,0.514595
623,0.514047
624,0.5135
625,0.512955
626,0.51241
627,0.511867
628,0.511324
629,0.510782
630,0.510242
631,0.509702
632,0.509164
633,0.508627
634,0.50809
635,0.507555
636,0.50702
637,0.506487
638,0.505955
639,0.505423
640,0.504893
641,0.504364
642,0.503835
643,0.503308
644,0.502782
645,0.502257
646,0.501732
647,0.501209
648,0.500687
649,0.500166
650,0.499645
651,0.499126
652,0.498608
653,0.49809
654,0.497574
655,0.497058
656,0.496544
657,0.49603
658,0.495518
659,0.495007
660,0.494496
661,0.493986
662,0.493478
663,0.49297
664,0.492463
665,0.491957
666,0.491452
667,0.490948
668,0.490445
669,0.489943
670,0.489442
671,0.488942
672,0.488443
673,0.487944
674,0.487447
675,0.48695
676,0.486455
677,0.48596
678,0.485466
679,0.484974
680,0.484482
681,0.483991
682,0.4835
683,0.483011
684,0.482523
685,0.482036
686,0.481549
687,0.481063
688,0.480579
689,0.480095
690,0.479612
691,0.47913
692,0.478649
693,0.478169
694,0.477689
695,0.477211
696,0.476733
697,0.476256
698,0.47578
699,0.475305
700,0.474831
701,0.474358
702,0.473885
703,0.473414
704,0.472943
705,0.472473
706,0.472004
707,0.471536
708,0.471069
709,0.470602
710,0.470137
711,0.469672
712,0.469208
713,0.468745
714,0.468283
715,0.467821
716,0.46736
717,0.466901
718,0.466442
719,0.465984
720,0.465526
721,0.46507
722,0.464614
723,0.464159
724,0.463705
725,0.463252
726,0.4628
727,0.462348
728,0.461897
729,0.461447
730,0.460998
731,0.46055
732,0.460102
733,0.459655
734,0.45921
735,0.458764
736,0.45832
737,0.457876
738,0.457434
739,0.456991
740,0.45655
741,0.45611
742,0.45567
743,0.455231
744,0.454793
745,0.454356
746,0.453919
747,0.453483
748,0.453048
749,0.452614
750,0.45218
751,0.451748
752,0.451316
753,0.450884
754,0.450454
755,0.450024
756,0.449595
757,0.449167
758,0.448739
759,0.448313
760,0.447887
761,0.447461
762,0.447037
763,0.446613
764,0.44619
765,0.445768
766,0.445346
767,0.444925
768,0.444506
769,0.444086
770,0.443667
771,0.44325
772,0.442832
773,0.442416
774,0.442
775,0.441585
776,0.441171
777,0.440757
778,0.440345
779,0.439932
780,0.439521
781,0.43911
782,0.4387
783,0.438291
784,0.437882
785,0.437474
786,0.437067
787,0.436661
788,0.436255
789,0.43585
790,0.435445
791,0.435041
792,0.434639
793,0.434236
794,0.433834
795,0.433433
796,0.433033
797,0.432633
798,0.432234
799,0.431836
800,0.431439
801,0.431042
802,0.430645
803,0.43025
804,0.429855
805,0.429461
806,0.429067
807,0.428674
808,0.428282
809,0.42789
810,0.4275
811,0.427109
812,0.42672
813,0.426331
814,0.425942
815,0.425555
816,0.425168
817,0.424781
818,0.424396
819,0.424011
820,0.423626
821,0.423243
822,0.422859
823,0.422477
824,0.422095
825,0.421714
826,0.421333
827,0.420953
828,0.420574
829,0.420195
830,0.419818
831,0.41944
832,0.419063
833,0.418687
834,0.418312
835,0.417937
836,0.417562
837,0.417189
838,0.416816
839,0.416443
840,0.416072
841,0.415701
842,0.41533
843,0.41496
844,0.414591
845,0.414222
846,0.413854
847,0.413486
848,0.413119
849,0.412753
850,0.412387
851,0.412022
852,0.411658
853,0.411294
854,0.41093
855,0.410568
856,0.410205
857,0.409844
858,0.409483
859,0.409123
860,0.408763
861,0.408404
862,0.408045
863,0.407687
864,0.40733
865,0.406973
866,0.406616
867,0.406261
868,0.405905
869,0.405551
870,0.405197
871,0.404844
872,0.404491
873,0.404138
874,0.403787
875,0.403436
876,0.403085
877,0.402735
878,0.402386
879,0.402037
880,0.401689
881,0.401341
882,0.400994
883,0.400647
884,0.400301
885,0.399955
886,0.39961
887,0.399266
888,0.398922
889,0.398579
890,0.398236
891,0.397894
892,0.397552
893,0.397211
894,0.396871
895,0.39653
896,0.396191
897,0.395852
898,0.395514
899,0.395176
900,0.394838
901,0.394502
902,0.394165
903,0.393829
904,0.393494
905,0.39316
906,0.392825
907,0.392492
908,0.392159
909,0.391826
910,0.391494
911,0.391163
912,0.390832
913,0.390501
914,0.390171
915,0.389842
916,0.389513
917,0.389184
918,0.388856
919,0.388529
920,0.388202
921,0.387876
922,0.38755
923,0.387225
924,0.3869
925,0.386576
926,0.386252
927,0.385928
928,0.385606
929,0.385283
930,0.384962
931,0.38464
932,0.384319
933,0.383999
934,0.38368
935,0.38336
936,0.383041
937,0.382723
938,0.382405
939,0.382088
940,0.381771
941,0.381455
942,0.381139
943,0.380823
944,0.380508
945,0.380194
946,0.37988
947,0.379567
948,0.379254
949,0.378941
950,0.37863
951,0.378318
952,0.378007
953,0.377696
954,0.377386
955,0.377077
956,0.376767
957,0.376459
958,0.376151
959,0.375843
960,0.375536
961,0.375229
962,0.374923
963,0.374617
964,0.374311
965,0.374006
966,0.373702
967,0.373398
968,0.373095
969,0.372792
970,0.372489
971,0.372187
972,0.371885
973,0.371584
974,0.371283
975,0.370983
976,0.370683
977,0.370384
978,0.370084
979,0.369786
980,0.369488
981,0.36919
982,0.368893
983,0.368597
984,0.3683
985,0.368004
986,0.367709
987,0.367414
988,0.36712
989,0.366825
990,0.366532
991,0.366239
992,0.365946
993,0.365654
994,0.365362
995,0.36507
996,0.364779
997,0.364489
998,0.364199
999,0.363909
1000,0.36362
1001,0.363331
1002,0.363043
1003,0.362754
1004,0.362467
1005,0.36218
1006,0.361893
1007,0.361607
1008,0.361321
1009,0.361036
1010,0.360751
1011,0.360466
1012,0.360182
1013,0.359898
1014,0.359615
1015,0.359332
1016,0.359049
1017,0.358767
1018,0.358486
1019,0.358204
1020,0.357924
1021,0.357643
1022,0.357363
1023,0.357084
1024,0.356804
1025,0.356526
1026,0.356247
1027,0.355969
1028,0.355692
1029,0.355414
1030,0.355138
1031,0.354861
1032,0.354586
1033,0.35431
1034,0.354035
1035,0.35376
1036,0.353486
1037,0.353212
1038,0.352938
1039,0.352665
1040,0.352392
1041,0.35212
1042,0.351848
1043,0.351577
1044,0.351305
1045,0.351034
1046,0.350764
1047,0.350494
1048,0.350225
1049,0.349955
1050,0.349686
1051,0.349418
1052,0.34915
1053,0.348882
1054,0.348615
1055,0.348348
1056,0.348081
1057,0.347816
1058,0.34755
1059,0.347284
1060,0.347019
1061,0.346755
1062,0.34649
1063,0.346227
1064,0.345963
1065,0.3457
1066,0.345437
1067,0.345175
1068,0.344913
1069,0.344651
1070,0.34439
1071,0.344129
1072,0.343869
1073,0.343609
1074,0.343349
1075,0.34309
1076,0.34283
1077,0.342572
1078,0.342313
1079,0.342056
1080,0.341798
1081,0.341541
1082,0.341284
1083,0.341028
1084,0.340771
1085,0.340516
1086,0.34026
1087,0.340005
1088,0.339751
1089,0.339496
1090,0.339243
1091,0.338989
1092,0.338736
1093,0.338483
1094,0.33823
1095,0.337978
1096,0.337726
1097,0.337475
1098,0.337224
1099,0.336973
1100,0.336723
1101,0.336473
1102,0.336223
1103,0.335974
1104,0.335724
1105,0.335476
1106,0.335228
1107,0.33498
1108,0.334732
1109,0.334485
1110,0.334238
1111,0.333991
1112,0.333745
1113,0.333499
1114,0.333254
1115,0.333008
1116,0.332763
1117,0.332519
1118,0.332274
1119,0.332031
1120,0.331787
1121,0.331544
1122,0.331301
1123,0.331059
1124,0.330816
1125,0.330575
1126,0.330333
1127,0.330092
1128,0.329851
1129,0.329611
1130,0.32937
1131,0.32913
1132,0.328891
1133,0.328652
1134,0.328413
1135,0.328174
1136,0.327936
1137,0.327698
1138,0.327461
1139,0.327223
1140,0.326986
1141,0.32675
1142,0.326513
1143,0.326277
1144,0.326042
1145,0.325806
1146,0.325572
1147,0.325337
1148,0.325103
1149,0.324869
1150,0.324635
1151,0.324401
1152,0.324168
1153,0.323935
1154,0.323703
1155,0.323471
1156,0.323239
1157,0.323008
1158,0.322776
1159,0.322545
1160,0.322315
1161,0.322084
1162,0.321854
1163,0.321625
1164,0.321395
1165,0.321166
1166,0.320938
1167,0.320709
1168,0.320481
1169,0.320253
1170,0.320026
1171,0.319799
1172,0.319572
1173,0.319345
1174,0.319119
1175,0.318893
1176,0.318667
1177,0.318442
1178,0.318217
1179,0.317992
1180,0.317767
1181,0.317543
1182,0.317319
1183,0.317096
1184,0.316873
1185,0.316649
1186,0.316427
1187,0.316204
1188,0.315982
1189,0.315761
1190,0.315539
1191,0.315318
1192,0.315097
1193,0.314876
1194,0.314656
1195,0.314436
1196,0.314216
1197,0.313996
1198,0.313777
1199,0.313558
1200,0.31334
1201,0.313121
1202,0.312904
1203,0.312686
1204,0.312468
1205,0.312251
1206,0.312034
1207,0.311818
1208,0.311602
1209,0.311385
1210,0.311169
1211,0.310954
1212,0.310739
1213,0.310524
1214,0.310309
1215,0.310095
1216,0.309881
1217,0.309667
1218,0.309454
1219,0.30924
1220,0.309028
1221,0.308815
1222,0.308602
1223,0.30839
1224,0.308178
1225,0.307967
1226,0.307756
1227,0.307544
1228,0.307334
1229,0.307123
1230,0.306913
1231,0.306703
1232,0.306494
1233,0.306284
1234,0.306075
1235,0.305866
1236,0.305658
1237,0.305449
1238,0.305241
1239,0.305034
1240,0.304826
1241,0.304619
1242,0.304412
1243,0.304205
1244,0.303999
1245,0.303792
1246,0.303586
1247,0.303381
1248,0.303176
1249,0.30297
1250,0.302766
1251,0.302561
1252,0.302357
1253,0.302152
1254,0.301949
1255,0.301745
1256,0.301542
1257,0.301339
1258,0.301136
1259,0.300934
1260,0.300731
1261,0.300529
1262,0.300328
1263,0.300126
1264,0.299925
1265,0.299724
1266,0.299523
1267,0.299323
1268,0.299122
1269,0.298923
1270,0.298723
1271,0.298523
1272,0.298324
1273,0.298125
1274,0.297927
1275,0.297728
1276,0.29753
1277,0.297332
1278,0.297134
1279,0.296937
1280,0.29674
1281,0.296543
1282,0.296346
1283,0.29615
1284,0.295953
1285,0.295757
1286,0.295562
1287,0.295366
1288,0.295171
1289,0.294976
1290,0.294781
1291,0.294587
1292,0.294392
1293,0.294199
1294,0.294005
1295,0.293811
1296,0.293618
1297,0.293425
1298,0.293232
1299,0.29304
1300,0.292847
1301,0.292655
1302,0.292463
1303,0.292272
1304,0.29208
1305,0.291889
1306,0.291698
1307,0.291508
1308,0.291317
1309,0.291127
1310,0.290937
1311,0.290747
1312,0.290558
1313,0.290368
1314,0.290179
1315,0.289991
1316,0.289802
1317,0.289614
1318,0.289426
1319,0.289238
1320,0.28905
1321,0.288863
1322,0.288676
1323,0.288489
1324,0.288302
1325,0.288116
1326,0.287929
1327,0.287743
1328,0.287557
1329,0.287372
1330,0.287187
1331,0.287001
1332,0.286816
1333,0.286632
1334,0.286447
1335,0.286263
1336,0.286079
1337,0.285896
1338,0.285712
1339,0.285529
1340,0.285346
1341,0.285163
1342,0.28498
1343,0.284798
1344,0.284616
1345,0.284434
1346,0.284252
1347,0.28407
1348,0.283889
1349,0.283708
1350,0.283527
1351,0.283347
1352,0.283166
1353,0.282986
1354,0.282806
1355,0.282626
1356,0.282447
1357,0.282268
1358,0.282088
1359,0.281909
1360,0.281731
1361,0.281552
1362,0.281374
1363,0.281196
1364,0.281018
1365,0.28084
1366,0.280663
1367,0.280486
1368,0.280309
1369,0.280132
1370,0.279956
1371,0.279779
1372,0.279603
1373,0.279427
1374,0.279252
1375,0.279076
1376,0.278901
1377,0.278726
1378,0.278551
1379,0.278376
1380,0.278202
1381,0.278028
1382,0.277853
1383,0.27768
1384,0.277506
1385,0.277332
1386,0.277159
1387,0.276986
1388,0.276814
1389,0.276641
1390,0.276469
1391,0.276297
1392,0.276124
1393,0.275953
1394,0.275781
1395,0.27561
1396,0.275438
1397,0.275268
1398,0.275097
1399,0.274926
1400,0.274756
1401,0.274586
1402,0.274416
1403,0.274246
1404,0.274077
1405,0.273907
1406,0.273738
1407,0.273569
1408,0.2734
1409,0.273232
1410,0.273063
1411,0.272895
1412,0.272727
1413,0.272559
1414,0.272392
1415,0.272225
1416,0.272057
1417,0.27189
1418,0.271724
1419,0.271557
1420,0.27139
1421,0.271224
1422,0.271058
1423,0.270892
1424,0.270727
1425,0.270561
1426,0.270396
1427,0.270231
1428,0.270066
1429,0.269902
1430,0.269737
1431,0.269573
1432,0.269409
1433,0.269245
1434,0.269081
1435,0.268918
1436,0.268754
1437,0.268591
1438,0.268428
1439,0.268265
1440,0.268103
1441,0.26794
1442,0.267778
1443,0.267616
1444,0.267454
1445,0.267293
1446,0.267131
1447,0.26697
1448,0.266809
1449,0.266648
1450,0.266487
1451,0.266327
1452,0.266166
1453,0.266006
1454,0.265846
1455,0.265686
1456,0.265527
1457,0.265367
1458,0.265208
1459,0.265049
1460,0.26489
1461,0.264731
1462,0.264573
1463,0.264414
1464,0.264256
1465,0.264098
1466,0.263941
1467,0.263783
1468,0.263626
1469,0.263468
1470,0.263311
1471,0.263154
1472,0.262998
1473,0.262841
1474,0.262685
1475,0.262528
1476,0.262372
1477,0.262217
1478,0.262061
1479,0.261905
1480,0.26175
1481,0.261595
1482,0.26144
1483,0.261285
1484,0.261131
1485,0.260976
1486,0.260822
1487,0.260668
1488,0.260514
1489,0.26036
1490,0.260207
1491,0.260053
1492,0.2599
1493,0.259747
1494,0.259594
1495,0.259441
1496,0.259289
1497,0.259137
1498,0.258984
1499,0.258832
1500,0.258681
1501,0.258529
1502,0.258377
1503,0.258226
1504,0.258075
1505,0.257924
1506,0.257773
1507,0.257622
1508,0.257472
1509,0.257321
1510,0.257171
1511,0.257021
1512,0.256871
1513,0.256722
1514,0.256572
1515,0.256423
1516,0.256274
1517,0.256125
1518,0.255976
1519,0.255827
1520,0.255679
1521,0.25553
1522,0.255382
1523,0.255234
1524,0.255086
1525,0.254939
1526,0.254791
1527,0.254644
1528,0.254497
1529,0.25435
1530,0.254203
1531,0.254056
1532,0.25391
1533,0.253763
1534,0.253617
1535,0.253471
1536,0.253325
1537,0.253179
1538,0.253033
1539,0.252888
1540,0.252743
1541,0.252598
1542,0.252453
1543,0.252308
1544,0.252163
1545,0.252019
1546,0.251875
1547,0.251731
1548,0.251587
1549,0.251443
1550,0.251299
1551,0.251155
1552,0.251012
1553,0.250869
1554,0.250726
1555,0.250583
1556,0.25044
1557,0.250298
1558,0.250155
1559,0.250013
1560,0.249871
1561,0.249729
1562,0.249587
1563,0.249445
1564,0.249304
1565,0.249162
1566,0.249021
1567,0.24888
1568,0.248739
1569,0.248598
1570,0.248458
1571,0.248317
1572,0.248177
1573,0.248037
1574,0.247897
1575,0.247757
1576,0.247618
1577,0.247478
1578,0.247339
1579,0.247199
1580,0.24706
1581,0.246921
1582,0.246783
1583,0.246644
1584,0.246505
1585,0.246367
1586,0.246229
1587,0.246091
1588,0.245953
1589,0.245815
1590,0.245678
1591,0.24554
1592,0.245403
1593,0.245266
1594,0.245129
1595,0.244992
1596,0.244855
1597,0.244719
1598,0.244582
1599,0.244446
1600,0.24431
1601,0.244174
1602,0.244038
1603,0.243902
1604,0.243767
1605,0.243632
1606,0.243496
1607,0.243361
1608,0.243226
1609,0.243091
1610,0.242957
1611,0.242822
1612,0.242688
1613,0.242553
1614,0.242419
1615,0.242285
1616,0.242151
1617,0.242018
1618,0.241884
1619,0.241751
1620,0.241618
1621,0.241484
1622,0.241351
1623,0.241219
1624,0.241086
1625,0.240953
1626,0.240821
1627,0.240689
1628,0.240557
1629,0.240425
1630,0.240293
1631,0.240161
1632,0.240029
1633,0.239898
1634,0.239766
1635,0.239635
1636,0.239504
1637,0.239373
1638,0.239243
1639,0.239112
1640,0.238981
1641,0.238851
1642,0.238721
1643,0.238591
1644,0.238461
1645,0.238331
1646,0.238202
1647,0.238072
1648,0.237943
1649,0.237813
1650,0.237684
1651,0.237555
1652,0.237426
1653,0.237298
1654,0.237169
1655,0.23704
1656,0.236912
1657,0.236784
1658,0.236656
1659,0.236528
1660,0.2364
1661,0.236273
1662,0.236145
1663,0.236017
1664,0.23589
1665,0.235763
1666,0.235636
1667,0.235509
1668,0.235382
1669,0.235256
1670,0.235129
1671,0.235003
1672,0.234877
1673,0.234751
1674,0.234625
1675,0.234499
1676,0.234373
1677,0.234248
1678,0.234122
1679,0.233997
1680,0.233872
1681,0.233746
1682,0.233622
1683,0.233497
1684,0.233372
1685,0.233247
1686,0.233123
1687,0.232999
1688,0.232874
1689,0.232751
1690,0.232627
1691,0.232503
1692,0.232379
1693,0.232255
1694,0.232132
1695,0.232009
1696,0.231886
1697,0.231763
1698,0.23164
1699,0.231517
1700,0.231394
1701,0.231272
1702,0.231149
1703,0.231027
1704,0.230905
1705,0.230783
1706,0.230661
1707,0.230539
1708,0.230417
1709,0.230296
1710,0.230175
1711,0.230053
1712,0.229932
1713,0.229811
1714,0.22969
1715,0.229569
1716,0.229449
1717,0.229328
1718,0.229207
1719,0.229087
1720,0.228967
1721,0.228847
1722,0.228727
1723,0.228607
1724,0.228488
1725,0.228368
1726,0.228248
1727,0.228129
1728,0.22801
1729,0.227891
1730,0.227772
1731,0.227653
1732,0.227534
1733,0.227416
1734,0.227297
1735,0.227178
1736,0.22706
1737,0.226942
1738,0.226824
1739,0.226706
1740,0.226588
1741,0.22647
1742,0.226353
1743,0.226235
1744,0.226118
1745,0.226001
1746,0.225884
1747,0.225767
1748,0.22565
1749,0.225533
1750,0.225417
1751,0.2253
1752,0.225184
1753,0.225067
1754,0.224951
1755,0.224835
1756,0.224719
1757,0.224603
1758,0.224487
1759,0.224372
1760,0.224256
1761,0.224141
1762,0.224026
1763,0.223911
1764,0.223796
1765,0.223681
1766,0.223566
1767,0.223451
1768,0.223337
1769,0.223222
1770,0.223108
1771,0.222993
1772,0.222879
1773,0.222765
1774,0.222651
1775,0.222537
1776,0.222424
1777,0.22231
1778,0.222197
1779,0.222083
1780,0.22197
1781,0.221857
1782,0.221744
1783,0.221631
1784,0.221518
1785,0.221406
1786,0.221293
1787,0.221181
1788,0.221068
1789,0.220956
1790,0.220844
1791,0.220732
1792,0.22062
1793,0.220508
1794,0.220397
1795,0.220285
1796,0.220173
1797,0.220062
1798,0.219951
1799,0.21984
1800,0.219728
1801,0.219618
1802,0.219507
1803,0.219396
1804,0.219285
1805,0.219175
1806,0.219065
1807,0.218954
1808,0.218844
1809,0.218734
1810,0.218624
1811,0.218514
1812,0.218404
1813,0.218295
1814,0.218185
1815,0.218076
1816,0.217966
1817,0.217857
1818,0.217748
1819,0.217639
1820,0.21753
1821,0.217421
1822,0.217312
1823,0.217204
1824,0.217095
1825,0.216987
1826,0.216879
1827,0.21677
1828,0.216662
1829,0.216554
1830,0.216446
1831,0.216339
1832,0.216231
1833,0.216123
1834,0.216016
1835,0.215909
1836,0.215801
1837,0.215694
1838,0.215587
1839,0.21548
1840,0.215373
1841,0.215266
1842,0.21516
1843,0.215053
1844,0.214947
1845,0.21484
1846,0.214734
1847,0.214628
1848,0.214522
1849,0.214416
1850,0.21431
1851,0.214205
1852,0.214099
1853,0.213993
1854,0.213888
1855,0.213783
1856,0.213677
1857,0.213572
1858,0.213467
1859,0.213362
1860,0.213257
1861,0.213152
1862,0.213048
1863,0.212943
1864,0.212839
1865,0.212735
1866,0.21263
1867,0.212526
1868,0.212422
