Learning Rate: 100
EPOCH,ABS_ERROR
808,0.999985
809,1
810,0.999985
811,1
812,0.999985
813,1
814,0.999985
815,1
816,0.999985
817,1
818,0.999985
819,1
820,0.999985
821,1
822,0.999985
823,1
824,0.999985
825,1
826,0.999985
827,1
828,0.999985
829,1
830,0.999985
831,1
832,0.999985
833,1
834,0.999985
835,1
836,0.999985
837,1
838,0.999985
839,1
840,0.999985
841,1
842,0.999985
843,1
844,0.999985
845,1
846,0.999985
847,1
848,0.999985
849,1
850,0.999985
851,1
852,0.999985
853,1
854,0.999985
855,1
856,0.999985
857,1
858,0.999985
859,1
860,0.999985
861,1
862,0.999985
863,1
864,0.999985
865,1
866,0.999985
867,1
868,0.999985
869,1
870,0.999985
871,1
872,0.999985
873,1
874,0.999985
875,1
876,0.999985
877,1
878,0.999985
879,1
880,0.999985
881,1
882,0.999985
883,1
884,0.999985
885,1
886,0.999985
887,1
888,0.999985
889,1
890,0.999985
891,1
892,0.999985
893,1
894,0.999985
895,1
896,0.999985
897,1
898,0.999985
899,1
900,0.999985
901,1
902,0.999985
903,1
904,0.999985
905,1
906,0.999985
907,1
908,0.999985
909,1
910,0.999985
911,1
912,0.999985
913,1
914,0.999984
915,1
916,0.999984
917,1
918,0.999984
919,1
920,0.999984
921,1
922,0.999984
923,1
924,0.999984
925,1
926,0.999984
927,1
928,0.999984
929,1
930,0.999984
931,1
932,0.999984
933,1
934,0.999984
935,1
936,0.999984
937,1
938,0.999984
939,1
940,0.999984
941,1
942,0.999984
943,1
944,0.999984
945,1
946,0.999984
947,1
948,0.999984
949,1
950,0.999984
951,1
952,0.999984
953,1
954,0.999984
955,1
956,0.999984
957,1
958,0.999984
959,1
960,0.999984
961,1
962,0.999984
963,1
964,0.999984
965,1
966,0.999984
967,1
968,0.999984
969,1
970,0.999984
971,1
972,0.999984
973,1
974,0.999984
975,1
976,0.999984
977,1
978,0.999984
979,1
980,0.999984
981,1
982,0.999984
983,1
984,0.999984
985,1
986,0.999984
987,1
988,0.999984
989,1
990,0.999984
991,1
992,0.999984
993,1
994,0.999984
995,1
996,0.999984
997,1
998,0.999984
999,1
1000,0.999984
1001,1
1002,0.999984
1003,1
1004,0.999984
1005,1
1006,0.999984
1007,1
1008,0.999984
1009,1
1010,0.999984
1011,1
1012,0.999984
1013,1
1014,0.999984
1015,1
1016,0.999984
1017,1
1018,0.999984
1019,1
1020,0.999984
1021,1
1022,0.999984
1023,1
1024,0.999984
1025,1
1026,0.999984
1027,1
1028,0.999984
1029,1
1030,0.999984
1031,1
1032,0.999984
1033,1
1034,0.999984
1035,1
1036,0.999984
1037,1
1038,0.999984
1039,1
1040,0.999984
1041,1
1042,0.999984
1043,1
1044,0.999984
1045,1
1046,0.999984
1047,1
1048,0.999984
1049,1
1050,0.999984
1051,1
1052,0.999984
1053,1
1054,0.999984
1055,1
1056,0.999984
1057,1
1058,0.999984
1059,1
1060,0.999984
1061,1
1062,0.999984
1063,1
1064,0.999984
1065,1
1066,0.999984
1067,1
1068,0.999984
1069,1
1070,0.999984
1071,1
1072,0.999984
1073,1
1074,0.999984
1075,1
1076,0.999984
1077,1
1078,0.999984
1079,1
1080,0.999984
1081,1
1082,0.999983
1083,1
1084,0.999983
1085,1
1086,0.999983
1087,1
1088,0.999983
1089,1
1090,0.999983
1091,1
1092,0.999983
1093,1
1094,0.999983
1095,1
1096,0.999983
1097,1
1098,0.999983
1099,1
1100,0.999983
1101,1
1102,0.999983
1103,1
1104,0.999983
1105,1
1106,0.999983
1107,1
1108,0.999983
1109,1
1110,0.999983
1111,1
1112,0.999983
1113,1
1114,0.999983
1115,1
1116,0.999983
1117,1
1118,0.999983
1119,1
1120,0.999983
1121,1
1122,0.999983
1123,1
1124,0.999983
1125,1
1126,0.999983
1127,1
1128,0.999983
1129,1
1130,0.999983
1131,1
1132,0.999983
1133,1
1134,0.999983
1135,1
1136,0.999983
1137,1
1138,0.999983
1139,1
1140,0.999983
1141,1
1142,0.999983
1143,1
1144,0.999983
1145,1
1146,0.999983
1147,1
1148,0.999983
1149,1
1150,0.999983
1151,1
1152,0.999983
1153,1
1154,0.999983
1155,1
1156,0.999983
1157,1
1158,0.999983
1159,1
1160,0.999983
1161,1
1162,0.999983
1163,1
1164,0.999983
1165,1
1166,0.999983
1167,1
1168,0.999983
1169,1
1170,0.999983
1171,1
1172,0.999983
1173,1
1174,0.999983
1175,1
1176,0.999983
1177,1
1178,0.999983
1179,1
1180,0.999983
1181,1
1182,0.999983
1183,1
1184,0.999983
1185,1
1186,0.999983
1187,1
1188,0.999983
1189,1
1190,0.999983
1191,1
1192,0.999983
1193,1
1194,0.999983
1195,1
1196,0.999983
1197,1
1198,0.999983
1199,1
1200,0.999983
1201,1
1202,0.999983
1203,1
1204,0.999983
1205,1
1206,0.999983
1207,1
1208,0.999983
1209,1
1210,0.999983
1211,1
1212,0.999983
1213,1
1214,0.999983
1215,1
1216,0.999983
1217,1
1218,0.999983
1219,1
1220,0.999983
1221,1
1222,0.999983
1223,1
1224,0.999983
1225,1
1226,0.999983
1227,1
1228,0.999983
1229,1
1230,0.999983
1231,1
1232,0.999983
1233,1
1234,0.999983
1235,1
1236,0.999983
1237,1
1238,0.999983
1239,1
1240,0.999983
1241,1
1242,0.999982
1243,1
1244,0.999982
1245,1
1246,0.999982
1247,1
1248,0.999982
1249,1
1250,0.999982
1251,1
1252,0.999982
1253,1
1254,0.999982
1255,1
1256,0.999982
1257,1
1258,0.999982
1259,1
1260,0.999982
1261,1
1262,0.999982
1263,1
1264,0.999982
1265,1
1266,0.999982
1267,1
1268,0.999982
1269,1
1270,0.999982
1271,1
1272,0.999982
1273,1
1274,0.999982
1275,1
1276,0.999982
1277,1
1278,0.999982
1279,1
1280,0.999982
1281,1
1282,0.999982
1283,1
1284,0.999982
1285,1
1286,0.999982
1287,1
1288,0.999982
1289,1
1290,0.999982
1291,1
1292,0.999982
1293,1
1294,0.999982
1295,1
1296,0.999982
1297,1
1298,0.999982
1299,1
1300,0.999982
1301,1
1302,0.999982
1303,1
1304,0.999982
1305,1
1306,0.999982
1307,1
1308,0.999982
1309,1
1310,0.999982
1311,1
1312,0.999982
1313,1
1314,0.999982
1315,1
1316,0.999982
1317,1
1318,0.999982
1319,1
1320,0.999982
1321,1
1322,0.999982
1323,1
1324,0.999982
1325,1
1326,0.999982
1327,1
1328,0.999982
1329,1
1330,0.999982
1331,1
1332,0.999982
1333,1
1334,0.999982
1335,1
1336,0.999982
1337,1
1338,0.999982
1339,1
1340,0.999982
1341,1
1342,0.999982
1343,1
1344,0.999982
1345,1
1346,0.999982
1347,1
1348,0.999982
1349,1
1350,0.999982
1351,1
1352,0.999982
1353,1
1354,0.999982
1355,1
1356,0.999982
1357,1
1358,0.999982
1359,1
1360,0.999982
1361,1
1362,0.999982
1363,1
1364,0.999982
1365,1
1366,0.999982
1367,1
1368,0.999982
1369,1
1370,0.999982
1371,1
1372,0.999982
1373,1
1374,0.999982
1375,1
1376,0.999982
1377,1
1378,0.999982
1379,1
1380,0.999982
1381,1
1382,0.999982
1383,1
1384,0.999981
1385,1
1386,0.999981
1387,1
1388,0.999981
1389,1
1390,0.999981
1391,1
1392,0.999981
1393,1
1394,0.999981
1395,1
1396,0.999981
1397,1
1398,0.999981
1399,1
1400,0.999981
1401,1
1402,0.999981
1403,1
1404,0.999981
1405,1
1406,0.999981
1407,1
1408,0.999981
1409,1
1410,0.999981
1411,1
1412,0.999981
1413,1
1414,0.999981
1415,1
1416,0.999981
1417,1
1418,0.999981
1419,1
1420,0.999981
1421,1
1422,0.999981
1423,1
1424,0.999981
1425,1
1426,0.999981
1427,1
1428,0.999981
1429,1
1430,0.999981
1431,1
1432,0.999981
1433,1
1434,0.999981
1435,1
1436,0.999981
1437,1
1438,0.999981
1439,1
1440,0.999981
1441,1
1442,0.999981
1443,1
1444,0.999981
1445,1
1446,0.999981
1447,1
1448,0.999981
1449,1
1450,0.999981
1451,1
1452,0.999981
1453,1
1454,0.999981
1455,1
1456,0.999981
1457,1
1458,0.999981
1459,1
1460,0.999981
1461,1
1462,0.999981
1463,1
1464,0.999981
1465,1
1466,0.999981
1467,1
1468,0.999981
1469,1
1470,0.999981
1471,1
1472,0.999981
1473,1
1474,0.999981
1475,1
1476,0.999981
1477,1
1478,0.999981
1479,1
1480,0.999981
1481,1
1482,0.999981
1483,1
1484,0.999981
1485,1
1486,0.999981
1487,1
1488,0.999981
1489,1
1490,0.999981
1491,1
1492,0.999981
1493,1
1494,0.999981
1495,1
1496,0.999981
1497,1
1498,0.999981
1499,1
1500,0.999981
1501,1
1502,0.999981
1503,1
1504,0.999981
1505,1
1506,0.999981
1507,1
1508,0.999981
1509,1
1510,0.999981
1511,1
1512,0.99998
1513,1
1514,0.99998
1515,1
1516,0.99998
1517,1
1518,0.99998
1519,1
1520,0.99998
1521,1
1522,0.99998
1523,1
1524,0.99998
1525,1
1526,0.99998
1527,1
1528,0.99998
1529,1
1530,0.99998
1531,1
1532,0.99998
1533,1
1534,0.99998
1535,1
1536,0.99998
1537,1
1538,0.99998
1539,1
1540,0.99998
1541,1
1542,0.99998
1543,1
1544,0.99998
1545,1
1546,0.99998
1547,1
1548,0.99998
1549,1
1550,0.99998
1551,1
1552,0.99998
1553,1
1554,0.99998
1555,1
1556,0.99998
1557,1
1558,0.99998
1559,1
1560,0.99998
1561,1
1562,0.99998
1563,1
1564,0.99998
1565,1
1566,0.99998
1567,1
1568,0.99998
1569,1
1570,0.99998
1571,1
1572,0.99998
1573,1
1574,0.99998
1575,1
1576,0.99998
1577,1
1578,0.99998
1579,1
1580,0.99998
1581,1
1582,0.99998
1583,1
1584,0.99998
1585,1
1586,0.99998
1587,1
1588,0.99998
1589,1
1590,0.99998
1591,1
1592,0.99998
1593,1
1594,0.99998
1595,1
1596,0.99998
1597,1
1598,0.99998
1599,1
1600,0.99998
1601,1
1602,0.99998
1603,1
1604,0.99998
1605,1
1606,0.99998
1607,1
1608,0.99998
1609,1
1610,0.99998
1611,1
1612,0.99998
1613,1
1614,0.99998
1615,1
1616,0.99998
1617,1
1618,0.99998
1619,1
1620,0.999979
1621,1
1622,0.999979
1623,1
1624,0.999979
1625,1
1626,0.999979
1627,1
1628,0.999979
1629,1
1630,0.999979
1631,1
1632,0.999979
1633,1
1634,0.999979
1635,1
1636,0.999979
1637,1
1638,0.999979
1639,1
1640,0.999979
1641,1
1642,0.999979
1643,1
1644,0.999979
1645,1
1646,0.999979
1647,1
1648,0.999979
1649,1
1650,0.999979
1651,1
1652,0.999979
1653,1
1654,0.999979
1655,1
1656,0.999979
1657,1
1658,0.999979
1659,1
1660,0.999979
1661,1
1662,0.999979
1663,1
1664,0.999979
1665,1
1666,0.999979
1667,1
1668,0.999979
1669,1
1670,0.999979
1671,1
1672,0.999979
1673,1
1674,0.999979
1675,1
1676,0.999979
1677,1
1678,0.999979
1679,1
1680,0.999979
1681,1
1682,0.999979
1683,1
1684,0.999979
1685,1
1686,0.999979
1687,1
1688,0.999979
1689,1
1690,0.999979
1691,1
1692,0.999979
1693,1
1694,0.999979
1695,1
1696,0.999979
1697,1
1698,0.999979
1699,1
1700,0.999979
1701,1
1702,0.999979
1703,1
1704,0.999979
1705,1
1706,0.999979
1707,1
1708,0.999979
1709,1
1710,0.999979
1711,1
1712,0.999979
1713,1
1714,0.999979
1715,1
1716,0.999979
1717,1
1718,0.999979
1719,1
1720,0.999979
1721,1
1722,0.999979
1723,1
1724,0.999978
1725,1
1726,0.999978
1727,1
1728,0.999978
1729,1
1730,0.999978
1731,1
1732,0.999978
1733,1
1734,0.999978
1735,1
1736,0.999978
1737,1
1738,0.999978
1739,1
1740,0.999978
1741,1
1742,0.999978
1743,1
1744,0.999978
1745,1
1746,0.999978
1747,1
1748,0.999978
1749,1
1750,0.999978
1751,1
1752,0.999978
1753,1
1754,0.999978
1755,1
1756,0.999978
1757,1
1758,0.999978
1759,1
1760,0.999978
1761,1
1762,0.999978
1763,1
1764,0.999978
1765,1
1766,0.999978
1767,1
1768,0.999978
1769,1
1770,0.999978
1771,1
1772,0.999978
1773,1
1774,0.999978
1775,1
1776,0.999978
1777,1
1778,0.999978
1779,1
1780,0.999978
1781,1
1782,0.999978
1783,1
1784,0.999978
1785,1
1786,0.999978
1787,1
1788,0.999978
1789,1
1790,0.999978
1791,1
1792,0.999978
1793,1
1794,0.999978
1795,1
1796,0.999978
1797,1
1798,0.999978
1799,1
1800,0.999978
1801,1
1802,0.999978
1803,1
1804,0.999978
1805,1
1806,0.999978
1807,1
1808,0.999978
1809,1
1810,0.999978
1811,1
1812,0.999978
1813,1
1814,0.999978
1815,1
1816,0.999978
1817,1
1818,0.999978
1819,1
1820,0.999977
1821,1
1822,0.999977
1823,1
1824,0.999977
1825,1
1826,0.999977
1827,1
1828,0.999977
1829,1
1830,0.999977
1831,1
1832,0.999977
1833,1
1834,0.999977
1835,1
1836,0.999977
1837,1
1838,0.999977
1839,1
1840,0.999977
1841,1
1842,0.999977
1843,1
1844,0.999977
1845,1
1846,0.999977
1847,1
1848,0.999977
1849,1
1850,0.999977
1851,1
1852,0.999977
1853,1
1854,0.999977
1855,1
1856,0.999977
1857,1
1858,0.999977
1859,1
1860,0.999977
1861,1
1862,0.999977
1863,1
1864,0.999977
1865,1
1866,0.999977
1867,1
1868,0.999977
1869,1
1870,0.999977
1871,1
1872,0.999977
1873,1
1874,0.999977
1875,1
1876,0.999977
1877,1
1878,0.999977
1879,1
1880,0.999977
1881,1
1882,0.999977
1883,1
1884,0.999977
1885,1
1886,0.999977
1887,1
1888,0.999977
1889,1
1890,0.999977
1891,1
1892,0.999977
1893,1
1894,0.999977
1895,1
1896,0.999977
1897,1
1898,0.999977
1899,1
1900,0.999977
1901,1
1902,0.999977
1903,1
1904,0.999977
1905,1
1906,0.999976
1907,1
1908,0.999976
1909,1
1910,0.999976
1911,1
1912,0.999976
1913,1
1914,0.999976
1915,1
1916,0.999976
1917,1
1918,0.999976
1919,1
1920,0.999976
1921,1
1922,0.999976
1923,1
1924,0.999976
1925,1
1926,0.999976
1927,1
1928,0.999976
1929,1
1930,0.999976
1931,1
1932,0.999976
1933,1
1934,0.999976
1935,1
1936,0.999976
1937,1
1938,0.999976
1939,1
1940,0.999976
1941,1
1942,0.999976
1943,1
1944,0.999976
1945,1
1946,0.999976
1947,1
1948,0.999976
1949,1
1950,0.999976
1951,1
1952,0.999976
1953,1
1954,0.999976
1955,1
1956,0.999976
1957,1
1958,0.999976
1959,1
1960,0.999976
1961,1
1962,0.999976
1963,1
1964,0.999976
1965,1
1966,0.999976
1967,1
1968,0.999976
1969,1
1970,0.999976
1971,1
1972,0.999976
1973,1
1974,0.999976
1975,1
1976,0.999976
1977,1
1978,0.999976
1979,1
1980,0.999976
1981,1
1982,0.999976
1983,1
1984,0.999976
1985,1
1986,0.999975
1987,1
1988,0.999975
1989,1
1990,0.999975
1991,1
1992,0.999975
1993,1
1994,0.999975
1995,1
1996,0.999975
1997,1
1998,0.999975
1999,1
2000,0.999975
2001,1
2002,0.999975
2003,1
2004,0.999975
2005,1
2006,0.999975
2007,1
2008,0.999975
2009,1
2010,0.999975
2011,1
2012,0.999975
2013,1
2014,0.999975
2015,1
2016,0.999975
2017,1
2018,0.999975
2019,1
2020,0.999975
2021,1
2022,0.999975
2023,1
2024,0.999975
2025,1
2026,0.999975
2027,1
2028,0.999975
2029,1
2030,0.999975
2031,1
2032,0.999975
2033,1
2034,0.999975
2035,1
2036,0.999975
2037,1
2038,0.999975
2039,1
2040,0.999975
2041,1
2042,0.999975
2043,1
2044,0.999975
2045,1
2046,0.999975
2047,1
2048,0.999975
2049,1
2050,0.999975
2051,1
2052,0.999975
2053,1
2054,0.999975
2055,1
2056,0.999974
2057,1
2058,0.999974
2059,1
2060,0.999974
2061,1
2062,0.999974
2063,1
2064,0.999974
2065,1
2066,0.999974
2067,1
2068,0.999974
2069,1
2070,0.999974
2071,1
2072,0.999974
2073,1
2074,0.999974
2075,1
2076,0.999974
2077,1
2078,0.999974
2079,1
2080,0.999974
2081,1
2082,0.999974
2083,1
2084,0.999974
2085,1
2086,0.999974
2087,1
2088,0.999974
2089,1
2090,0.999974
2091,1
2092,0.999974
2093,1
2094,0.999974
2095,1
2096,0.999974
2097,1
2098,0.999974
2099,1
2100,0.999974
2101,1
2102,0.999974
2103,1
2104,0.999974
2105,1
2106,0.999974
2107,1
2108,0.999974
2109,1
2110,0.999974
2111,1
2112,0.999974
2113,1
2114,0.999974
2115,1
2116,0.999974
2117,1
2118,0.999974
2119,1
2120,0.999974
2121,1
2122,0.999974
2123,1
2124,0.999973
2125,1
2126,0.999973
2127,1
2128,0.999973
2129,1
2130,0.999973
2131,1
2132,0.999973
2133,1
2134,0.999973
2135,1
2136,0.999973
2137,1
2138,0.999973
2139,1
2140,0.999973
2141,1
2142,0.999973
2143,1
2144,0.999973
2145,1
2146,0.999973
2147,1
2148,0.999973
2149,1
2150,0.999973
2151,1
2152,0.999973
2153,1
2154,0.999973
2155,1
2156,0.999973
2157,1
2158,0.999973
2159,1
2160,0.999973
2161,1
2162,0.999973
2163,1
2164,0.999973
2165,1
2166,0.999973
2167,1
2168,0.999973
2169,1
2170,0.999973
2171,1
2172,0.999973
2173,1
2174,0.999973
2175,1
2176,0.999973
2177,1
2178,0.999973
2179,1
2180,0.999973
2181,1
2182,0.999973
2183,1
2184,0.999973
2185,1
2186,0.999972
2187,1
2188,0.999972
2189,1
2190,0.999972
2191,1
2192,0.999972
2193,1
2194,0.999972
2195,1
2196,0.999972
2197,1
2198,0.999972
2199,1
2200,0.999972
2201,1
2202,0.999972
2203,1
2204,0.999972
2205,1
2206,0.999972
2207,1
2208,0.999972
2209,1
2210,0.999972
2211,1
2212,0.999972
2213,1
2214,0.999972
2215,1
2216,0.999972
2217,1
2218,0.999972
2219,1
2220,0.999972
2221,1
2222,0.999972
2223,1
2224,0.999972
2225,1
2226,0.999972
2227,1
2228,0.999972
2229,1
2230,0.999972
2231,1
2232,0.999972
2233,1
2234,0.999972
2235,1
2236,0.999972
2237,1
2238,0.999972
2239,1
2240,0.999972
2241,1
2242,0.999972
2243,1
2244,0.999972
2245,1
2246,0.999971
2247,1
2248,0.999971
2249,1
2250,0.999971
2251,1
2252,0.999971
2253,1
2254,0.999971
2255,1
2256,0.999971
2257,1
2258,0.999971
2259,1
2260,0.999971
2261,1
2262,0.999971
2263,1
2264,0.999971
2265,1
2266,0.999971
2267,1
2268,0.999971
2269,1
2270,0.999971
2271,1
2272,0.999971
2273,1
2274,0.999971
2275,1
2276,0.999971
2277,1
2278,0.999971
2279,1
2280,0.999971
2281,1
2282,0.999971
2283,1
2284,0.999971
2285,1
2286,0.999971
2287,1
2288,0.999971
2289,1
2290,0.999971
2291,1
2292,0.999971
2293,1
2294,0.999971
2295,1
2296,0.999971
2297,1
2298,0.99997
2299,1
2300,0.99997
